Date;Filière;Valeur
2024/01/20;"Consommation journalière brute (GW)";71,9592168
2024/01/21;"Consommation journalière brute (GW)";67,1838912
2024/01/22;"Consommation journalière brute (GW)";66,278226
2024/01/23;"Consommation journalière brute (GW)";63,396564
2024/01/24;"Consommation journalière brute (GW)";58,9094046
2024/01/25;"Consommation journalière brute (GW)";57,6744066
2024/01/26;"Consommation journalière brute (GW)";57,5509068
2024/01/27;"Consommation journalière brute (GW)";56,5217418
2024/01/28;"Consommation journalière brute (GW)";55,9454094
2024/01/29;"Consommation journalière brute (GW)";59,279904
2024/01/30;"Consommation journalière brute (GW)";59,0329044
2024/01/31;"Consommation journalière brute (GW)";60,2267358
2024/02/01;"Consommation journalière brute (GW)";59,69157
2024/02/02;"Consommation journalière brute (GW)";59,6092368
2024/02/03;"Consommation journalière brute (GW)";54,8750778
2024/02/04;"Consommation journalière brute (GW)";53,5989132
2024/02/05;"Consommation journalière brute (GW)";60,4737354
2024/02/06;"Consommation journalière brute (GW)";61,2147342
2024/02/07;"Consommation journalière brute (GW)";59,485737
2024/02/08;"Consommation journalière brute (GW)";57,3450738
2024/02/09;"Consommation journalière brute (GW)";55,780743
2024/02/10;"Consommation journalière brute (GW)";52,281582
2024/02/11;"Consommation journalière brute (GW)";52,1169156
2024/02/12;"Consommation journalière brute (GW)";58,9094046
2024/02/13;"Consommation journalière brute (GW)";60,514902
2024/02/14;"Consommation journalière brute (GW)";56,7687414
2024/02/15;"Consommation journalière brute (GW)";54,3810786
2024/02/16;"Consommation journalière brute (GW)";53,2695804
2024/02/17;"Consommation journalière brute (GW)";49,811586
2024/02/18;"Consommation journalière brute (GW)";49,4822532
2024/02/19;"Consommation journalière brute (GW)";54,7104114
2024/02/20;"Consommation journalière brute (GW)";56,398242
2024/02/21;"Consommation journalière brute (GW)";57,7567398
2024/02/22;"Consommation journalière brute (GW)";57,3862404
2024/02/23;"Consommation journalière brute (GW)";60,2679024
2024/02/24;"Consommation journalière brute (GW)";57,015741
2024/02/25;"Consommation journalière brute (GW)";55,163244
2024/02/26;"Consommation journalière brute (GW)";59,7327366
2024/02/27;"Consommation journalière brute (GW)";61,544067
2024/02/28;"Consommation journalière brute (GW)";61,2147342
2024/02/29;"Consommation journalière brute (GW)";59,1152376
2024/03/01;"Consommation journalière brute (GW)";59,2387374
2024/03/02;"Consommation journalière brute (GW)";55,0397442
2024/03/03;"Consommation journalière brute (GW)";54,1752456
2024/03/04;"Consommation journalière brute (GW)";60,4325688
2024/03/05;"Consommation journalière brute (GW)";60,0620694
2024/03/06;"Consommation journalière brute (GW)";59,8562364
2024/03/07;"Consommation journalière brute (GW)";59,3622372
2024/03/08;"Consommation journalière brute (GW)";58,5800718
2024/03/09;"Consommation journalière brute (GW)";53,6400798
2024/03/10;"Consommation journalière brute (GW)";51,4170834
2024/03/11;"Consommation journalière brute (GW)";57,3450738
2024/03/12;"Consommation journalière brute (GW)";57,4685736
2024/03/13;"Consommation journalière brute (GW)";54,5045784
2024/03/14;"Consommation journalière brute (GW)";52,693248
2024/03/15;"Consommation journalière brute (GW)";50,7995844
2024/03/16;"Consommation journalière brute (GW)";46,3535916
2024/03/17;"Consommation journalière brute (GW)";44,8304274
2024/03/18;"Consommation journalière brute (GW)";48,988254
2024/03/19;"Consommation journalière brute (GW)";49,4822532
2024/03/20;"Consommation journalière brute (GW)";48,988254
2024/03/21;"Consommation journalière brute (GW)";48,2884218
2024/03/22;"Consommation journalière brute (GW)";47,5885896
2024/03/23;"Consommation journalière brute (GW)";45,9419256
2024/03/24;"Consommation journalière brute (GW)";46,7652576
2024/03/25;"Consommation journalière brute (GW)";53,2695804
2024/03/26;"Consommation journalière brute (GW)";54,6280782
2024/03/27;"Consommation journalière brute (GW)";56,2747422
2024/03/28;"Consommation journalière brute (GW)";55,9042428
2024/03/29;"Consommation journalière brute (GW)";52,7344146
2024/03/30;"Consommation journalière brute (GW)";48,5354214
2024/03/31;"Consommation journalière brute (GW)";46,2300918
2024/11/01;"Consommation journalière brute (GW)";44,459928
2024/11/02;"Consommation journalière brute (GW)";44,665761
2024/11/03;"Consommation journalière brute (GW)";44,4187614
2024/11/04;"Consommation journalière brute (GW)";51,046584
2024/11/05;"Consommation journalière brute (GW)";51,4994166
2024/11/06;"Consommation journalière brute (GW)";51,45825
2024/11/07;"Consommation journalière brute (GW)";51,8287494
2024/11/08;"Consommation journalière brute (GW)";51,9934158
2024/11/09;"Consommation journalière brute (GW)";47,0534238
2024/11/10;"Consommation journalière brute (GW)";44,871594
2024/11/11;"Consommation journalière brute (GW)";46,8887574
2024/11/12;"Consommation journalière brute (GW)";54,9985776
2024/11/13;"Consommation journalière brute (GW)";57,3862404
2024/11/14;"Consommation journalière brute (GW)";58,250739
2024/11/15;"Consommation journalière brute (GW)";57,8802396
2024/11/16;"Consommation journalière brute (GW)";54,0929124
2024/11/17;"Consommation journalière brute (GW)";52,281582
2024/11/18;"Consommation journalière brute (GW)";57,3039072
2024/11/19;"Consommation journalière brute (GW)";57,5509068
2024/11/20;"Consommation journalière brute (GW)";60,2679024
2024/11/21;"Consommation journalière brute (GW)";65,454894
2024/11/22;"Consommation journalière brute (GW)";66,4017258
2024/11/23;"Consommation journalière brute (GW)";61,4205672
2024/11/24;"Consommation journalière brute (GW)";51,3347502
2024/11/25;"Consommation journalière brute (GW)";53,928246
2024/11/26;"Consommation journalière brute (GW)";56,2747422
2024/11/27;"Consommation journalière brute (GW)";56,9334078
2024/11/28;"Consommation journalière brute (GW)";57,7979064
2024/11/29;"Consommation journalière brute (GW)";59,8150698
2024/11/30;"Consommation journalière brute (GW)";56,6864082
2024/12/01;"Consommation journalière brute (GW)";54,7104114
2024/12/02;"Consommation journalière brute (GW)";57,5097402
2024/12/03;"Consommation journalière brute (GW)";60,3502356
2024/12/04;"Consommation journalière brute (GW)";63,6847302
2024/12/05;"Consommation journalière brute (GW)";64,3845624
2024/12/06;"Consommation journalière brute (GW)";59,485737
2024/12/07;"Consommation journalière brute (GW)";56,192409
2024/12/08;"Consommation journalière brute (GW)";57,0980742
2024/12/09;"Consommation journalière brute (GW)";64,3845624
2024/12/10;"Consommation journalière brute (GW)";66,5663922
2024/12/11;"Consommation journalière brute (GW)";67,4720574
2024/12/12;"Consommation journalière brute (GW)";68,8305552
2024/12/13;"Consommation journalière brute (GW)";69,6127206
2024/12/14;"Consommation journalière brute (GW)";63,6435636
2024/12/15;"Consommation journalière brute (GW)";60,2679024
2024/12/16;"Consommation journalière brute (GW)";64,2610626
2024/12/17;"Consommation journalière brute (GW)";64,4668956
2024/12/18;"Consommation journalière brute (GW)";61,6675668
2024/12/19;"Consommation journalière brute (GW)";60,6384018
2024/12/20;"Consommation journalière brute (GW)";63,8493966
2024/12/21;"Consommation journalière brute (GW)";57,8802396
2024/12/22;"Consommation journalière brute (GW)";56,192409
2024/12/23;"Consommation journalière brute (GW)";61,4205672
2024/12/24;"Consommation journalière brute (GW)";58,0037394
2024/12/25;"Consommation journalière brute (GW)";51,5405832
2024/12/26;"Consommation journalière brute (GW)";57,1392408
2024/12/27;"Consommation journalière brute (GW)";62,0792328
2024/12/28;"Consommation journalière brute (GW)";62,6143986
2024/12/29;"Consommation journalière brute (GW)";61,2147342
2024/12/30;"Consommation journalière brute (GW)";64,9608948
2024/12/31;"Consommation journalière brute (GW)";65,5372272
2025/01/01;"Consommation journalière brute (GW)";59,1152376
2025/01/02;"Consommation journalière brute (GW)";61,9968996
2025/01/03;"Consommation journalière brute (GW)";65,1667278
2025/01/04;"Consommation journalière brute (GW)";65,660727
2025/01/05;"Consommation journalière brute (GW)";56,6452416
2025/01/06;"Consommation journalière brute (GW)";60,0620694
2025/01/07;"Consommation journalière brute (GW)";64,3022292
2025/01/08;"Consommation journalière brute (GW)";64,2610626
2025/01/09;"Consommation journalière brute (GW)";63,3553974
2025/01/10;"Consommation journalière brute (GW)";66,1958928
2025/01/11;"Consommation journalière brute (GW)";63,4788972
2025/01/12;"Consommation journalière brute (GW)";65,9488932
2025/01/13;"Consommation journalière brute (GW)";73,7705472
2025/01/14;"Consommation journalière brute (GW)";77,3108748
2025/01/15;"Consommation journalière brute (GW)";75,952377
2025/01/16;"Consommation journalière brute (GW)";72,7002156
2025/01/17;"Consommation journalière brute (GW)";74,0175468
2025/01/18;"Consommation journalière brute (GW)";70,9300518
2025/01/19;"Consommation journalière brute (GW)";68,4600558
2025/01/20;"Consommation journalière brute (GW)";73,8117138
2025/01/21;"Consommation journalière brute (GW)";73,1530482
2025/01/22;"Consommation journalière brute (GW)";68,130723
2025/01/23;"Consommation journalière brute (GW)";65,6195604
2025/01/24;"Consommation journalière brute (GW)";64,7550618
2025/01/25;"Consommation journalière brute (GW)";56,2335756
2025/01/26;"Consommation journalière brute (GW)";58,0037394
2025/01/27;"Consommation journalière brute (GW)";60,6384018
2025/01/28;"Consommation journalière brute (GW)";62,9025648
2025/01/29;"Consommation journalière brute (GW)";63,2318976
2025/01/30;"Consommation journalière brute (GW)";63,4377306
2025/01/31;"Consommation journalière brute (GW)";66,1135596
2025/02/01;"Consommation journalière brute (GW)";62,161566
2025/02/02;"Consommation journalière brute (GW)";62,2027326
2025/02/03;"Consommation journalière brute (GW)";68,9952216
2025/02/04;"Consommation journalière brute (GW)";70,1067198
2025/02/05;"Consommation journalière brute (GW)";68,4600558
2025/02/06;"Consommation journalière brute (GW)";69,0775548
2025/02/07;"Consommation journalière brute (GW)";69,2833878
2025/02/08;"Consommation journalière brute (GW)";62,6143986
2025/02/09;"Consommation journalière brute (GW)";60,103236
2025/02/10;"Consommation journalière brute (GW)";65,1255612
2025/02/11;"Consommation journalière brute (GW)";65,2902276
2025/02/12;"Consommation journalière brute (GW)";63,9728964
2025/02/13;"Consommation journalière brute (GW)";63,602397
2025/02/14;"Consommation journalière brute (GW)";64,9197282
2025/02/15;"Consommation journalière brute (GW)";62,5320654
2025/02/16;"Consommation journalière brute (GW)";60,2267358
2025/02/17;"Consommation journalière brute (GW)";64,8785616
2025/02/18;"Consommation journalière brute (GW)";65,043228
2025/02/19;"Consommation journalière brute (GW)";62,9437314
2025/02/20;"Consommation journalière brute (GW)";58,868238
2025/02/21;"Consommation journalière brute (GW)";56,1100758
2025/02/22;"Consommation journalière brute (GW)";50,9642508
2025/02/23;"Consommation journalière brute (GW)";50,3055852
2025/02/24;"Consommation journalière brute (GW)";55,9042428
2025/02/25;"Consommation journalière brute (GW)";57,5097402
2025/02/26;"Consommation journalière brute (GW)";60,1444026
2025/02/27;"Consommation journalière brute (GW)";60,6384018
2025/02/28;"Consommation journalière brute (GW)";60,8854014
2025/03/01;"Consommation journalière brute (GW)";58,0860726
2025/03/02;"Consommation journalière brute (GW)";55,5337434
2025/03/03;"Consommation journalière brute (GW)";60,1855692
2025/03/04;"Consommation journalière brute (GW)";59,2387374
2025/03/05;"Consommation journalière brute (GW)";57,3862404
2025/03/06;"Consommation journalière brute (GW)";55,2044106
2025/03/07;"Consommation journalière brute (GW)";52,7344146
2025/03/08;"Consommation journalière brute (GW)";47,547423
2025/03/09;"Consommation journalière brute (GW)";46,2712584
2025/03/10;"Consommation journalière brute (GW)";52,1992488
2025/03/11;"Consommation journalière brute (GW)";54,7104114
2025/03/12;"Consommation journalière brute (GW)";57,8802396
2025/03/13;"Consommation journalière brute (GW)";60,5560686
2025/03/14;"Consommation journalière brute (GW)";62,6143986
2025/03/15;"Consommation journalière brute (GW)";59,5269036
2025/03/16;"Consommation journalière brute (GW)";57,3450738
2025/03/17;"Consommation journalière brute (GW)";60,926568
2025/03/18;"Consommation journalière brute (GW)";59,279904
2025/03/19;"Consommation journalière brute (GW)";55,8219096
2025/03/20;"Consommation journalière brute (GW)";53,51658
2025/03/21;"Consommation journalière brute (GW)";51,5817498
2025/03/22;"Consommation journalière brute (GW)";46,4770914
2025/03/23;"Consommation journalière brute (GW)";46,106592
2025/03/24;"Consommation journalière brute (GW)";51,7052496
2025/03/25;"Consommation journalière brute (GW)";52,6109148
2025/03/26;"Consommation journalière brute (GW)";52,7344146
2025/03/27;"Consommation journalière brute (GW)";52,1992488
2025/03/28;"Consommation journalière brute (GW)";52,487415
2025/03/29;"Consommation journalière brute (GW)";48,8647542
2025/03/30;"Consommation journalière brute (GW)";46,312425
2025/03/31;"Consommation journalière brute (GW)";49,8939192
2025/11/01;"Consommation journalière brute (GW)";43,9247622
2025/11/02;"Consommation journalière brute (GW)";43,842429
2025/11/03;"Consommation journalière brute (GW)";50,017419
